Date,Email,Name,Position,Seniority,Location,Studio,Client,Client Tag,Project,Project Tag,Team Name,Engagement,Email Leader,Year,Month,Day,DateDT,ID,Leader_ID
08Jun23,miguel.castaneda@tec.globant.com,Miguel Castañeda,Test Automation Engineer,Ssr,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.7,ana.salas@tec.globant.com,2023,6,8,2023-06-08,32,26.0
09Jun23,miguel.castaneda@tec.globant.com,Miguel Castañeda,Test Automation Engineer,Ssr,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.43,ana.salas@tec.globant.com,2023,6,9,2023-06-09,32,26.0
12Jun23,miguel.castaneda@tec.globant.com,Miguel Castañeda,Test Automation Engineer,Ssr,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.51,ana.salas@tec.globant.com,2023,6,12,2023-06-12,32,26.0
13Jun23,miguel.castaneda@tec.globant.com,Miguel Castañeda,Test Automation Engineer,Ssr,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.08,ana.salas@tec.globant.com,2023,6,13,2023-06-13,32,26.0
14Jun23,miguel.castaneda@tec.globant.com,Miguel Castañeda,Test Automation Engineer,Ssr,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.25,ana.salas@tec.globant.com,2023,6,14,2023-06-14,32,26.0
15Jun23,miguel.castaneda@tec.globant.com,Miguel Castañeda,Test Automation Engineer,Ssr,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.67,ana.salas@tec.globant.com,2023,6,15,2023-06-15,32,26.0
16Jun23,miguel.castaneda@tec.globant.com,Miguel Castañeda,Test Automation Engineer,Ssr,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.67,ana.salas@tec.globant.com,2023,6,16,2023-06-16,32,26.0
19Jun23,miguel.castaneda@tec.globant.com,Miguel Castañeda,Test Automation Engineer,Ssr,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.32,ana.salas@tec.globant.com,2023,6,19,2023-06-19,32,26.0
20Jun23,miguel.castaneda@tec.globant.com,Miguel Castañeda,Test Automation Engineer,Ssr,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,2.75,ana.salas@tec.globant.com,2023,6,20,2023-06-20,32,26.0
21Jun23,miguel.castaneda@tec.globant.com,Miguel Castañeda,Test Automation Engineer,Ssr,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.37,ana.salas@tec.globant.com,2023,6,21,2023-06-21,32,26.0
22Jun23,miguel.castaneda@tec.globant.com,Miguel Castañeda,Test Automation Engineer,Ssr,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.66,ana.salas@tec.globant.com,2023,6,22,2023-06-22,32,26.0
23Jun23,miguel.castaneda@tec.globant.com,Miguel Castañeda,Test Automation Engineer,Ssr,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.61,ana.salas@tec.globant.com,2023,6,23,2023-06-23,32,26.0
26Jun23,miguel.castaneda@tec.globant.com,Miguel Castañeda,Test Automation Engineer,Ssr,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.19,ana.salas@tec.globant.com,2023,6,26,2023-06-26,32,26.0
27Jun23,miguel.castaneda@tec.globant.com,Miguel Castañeda,Test Automation Engineer,Ssr,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,2.85,ana.salas@tec.globant.com,2023,6,27,2023-06-27,32,26.0
28Jun23,miguel.castaneda@tec.globant.com,Miguel Castañeda,Test Automation Engineer,Ssr,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.6,ana.salas@tec.globant.com,2023,6,28,2023-06-28,32,26.0
29Jun23,miguel.castaneda@tec.globant.com,Miguel Castañeda,Test Automation Engineer,Ssr,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.0,ana.salas@tec.globant.com,2023,6,29,2023-06-29,32,26.0
30Jun23,miguel.castaneda@tec.globant.com,Miguel Castañeda,Test Automation Engineer,Ssr,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.23,ana.salas@tec.globant.com,2023,6,30,2023-06-30,32,26.0
02Jan23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.53,ana.salas@tec.globant.com,2023,1,2,2023-01-02,33,26.0
03Jan23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.48,ana.salas@tec.globant.com,2023,1,3,2023-01-03,33,26.0
04Jan23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.26,ana.salas@tec.globant.com,2023,1,4,2023-01-04,33,26.0
05Jan23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.81,ana.salas@tec.globant.com,2023,1,5,2023-01-05,33,26.0
06Jan23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.89,ana.salas@tec.globant.com,2023,1,6,2023-01-06,33,26.0
09Jan23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.61,ana.salas@tec.globant.com,2023,1,9,2023-01-09,33,26.0
10Jan23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.79,ana.salas@tec.globant.com,2023,1,10,2023-01-10,33,26.0
11Jan23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,4.03,ana.salas@tec.globant.com,2023,1,11,2023-01-11,33,26.0
12Jan23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.5,ana.salas@tec.globant.com,2023,1,12,2023-01-12,33,26.0
13Jan23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.31,ana.salas@tec.globant.com,2023,1,13,2023-01-13,33,26.0
16Jan23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.51,ana.salas@tec.globant.com,2023,1,16,2023-01-16,33,26.0
17Jan23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.25,ana.salas@tec.globant.com,2023,1,17,2023-01-17,33,26.0
18Jan23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.63,ana.salas@tec.globant.com,2023,1,18,2023-01-18,33,26.0
19Jan23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.77,ana.salas@tec.globant.com,2023,1,19,2023-01-19,33,26.0
20Jan23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.29,ana.salas@tec.globant.com,2023,1,20,2023-01-20,33,26.0
23Jan23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.28,ana.salas@tec.globant.com,2023,1,23,2023-01-23,33,26.0
24Jan23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.84,ana.salas@tec.globant.com,2023,1,24,2023-01-24,33,26.0
25Jan23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.79,ana.salas@tec.globant.com,2023,1,25,2023-01-25,33,26.0
26Jan23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,4.04,ana.salas@tec.globant.com,2023,1,26,2023-01-26,33,26.0
27Jan23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.35,ana.salas@tec.globant.com,2023,1,27,2023-01-27,33,26.0
30Jan23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.21,ana.salas@tec.globant.com,2023,1,30,2023-01-30,33,26.0
31Jan23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.78,ana.salas@tec.globant.com,2023,1,31,2023-01-31,33,26.0
01Feb23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,4.06,ana.salas@tec.globant.com,2023,2,1,2023-02-01,33,26.0
02Feb23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.68,ana.salas@tec.globant.com,2023,2,2,2023-02-02,33,26.0
03Feb23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.69,ana.salas@tec.globant.com,2023,2,3,2023-02-03,33,26.0
07Feb23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.52,ana.salas@tec.globant.com,2023,2,7,2023-02-07,33,26.0
08Feb23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.7,ana.salas@tec.globant.com,2023,2,8,2023-02-08,33,26.0
09Feb23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.27,ana.salas@tec.globant.com,2023,2,9,2023-02-09,33,26.0
10Feb23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,4.08,ana.salas@tec.globant.com,2023,2,10,2023-02-10,33,26.0
13Feb23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.45,ana.salas@tec.globant.com,2023,2,13,2023-02-13,33,26.0
14Feb23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.19,ana.salas@tec.globant.com,2023,2,14,2023-02-14,33,26.0
15Feb23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.42,ana.salas@tec.globant.com,2023,2,15,2023-02-15,33,26.0
16Feb23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.86,ana.salas@tec.globant.com,2023,2,16,2023-02-16,33,26.0
17Feb23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.19,ana.salas@tec.globant.com,2023,2,17,2023-02-17,33,26.0
20Feb23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.48,ana.salas@tec.globant.com,2023,2,20,2023-02-20,33,26.0
21Feb23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.46,ana.salas@tec.globant.com,2023,2,21,2023-02-21,33,26.0
22Feb23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.32,ana.salas@tec.globant.com,2023,2,22,2023-02-22,33,26.0
23Feb23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,4.07,ana.salas@tec.globant.com,2023,2,23,2023-02-23,33,26.0
24Feb23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,4.12,ana.salas@tec.globant.com,2023,2,24,2023-02-24,33,26.0
27Feb23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,4.09,ana.salas@tec.globant.com,2023,2,27,2023-02-27,33,26.0
28Feb23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.22,ana.salas@tec.globant.com,2023,2,28,2023-02-28,33,26.0
01Mar23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.45,ana.salas@tec.globant.com,2023,3,1,2023-03-01,33,26.0
02Mar23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,4.0,ana.salas@tec.globant.com,2023,3,2,2023-03-02,33,26.0
03Mar23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.61,ana.salas@tec.globant.com,2023,3,3,2023-03-03,33,26.0
06Mar23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.86,ana.salas@tec.globant.com,2023,3,6,2023-03-06,33,26.0
07Mar23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.23,ana.salas@tec.globant.com,2023,3,7,2023-03-07,33,26.0
08Mar23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.35,ana.salas@tec.globant.com,2023,3,8,2023-03-08,33,26.0
09Mar23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.95,ana.salas@tec.globant.com,2023,3,9,2023-03-09,33,26.0
10Mar23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.43,ana.salas@tec.globant.com,2023,3,10,2023-03-10,33,26.0
13Mar23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.91,ana.salas@tec.globant.com,2023,3,13,2023-03-13,33,26.0
14Mar23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.26,ana.salas@tec.globant.com,2023,3,14,2023-03-14,33,26.0
15Mar23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.44,ana.salas@tec.globant.com,2023,3,15,2023-03-15,33,26.0
16Mar23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.47,ana.salas@tec.globant.com,2023,3,16,2023-03-16,33,26.0
17Mar23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.97,ana.salas@tec.globant.com,2023,3,17,2023-03-17,33,26.0
21Mar23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.72,ana.salas@tec.globant.com,2023,3,21,2023-03-21,33,26.0
22Mar23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.29,ana.salas@tec.globant.com,2023,3,22,2023-03-22,33,26.0
23Mar23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,4.03,ana.salas@tec.globant.com,2023,3,23,2023-03-23,33,26.0
24Mar23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,4.15,ana.salas@tec.globant.com,2023,3,24,2023-03-24,33,26.0
27Mar23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.6,ana.salas@tec.globant.com,2023,3,27,2023-03-27,33,26.0
28Mar23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.23,ana.salas@tec.globant.com,2023,3,28,2023-03-28,33,26.0
29Mar23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.16,ana.salas@tec.globant.com,2023,3,29,2023-03-29,33,26.0
30Mar23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.98,ana.salas@tec.globant.com,2023,3,30,2023-03-30,33,26.0
31Mar23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.88,ana.salas@tec.globant.com,2023,3,31,2023-03-31,33,26.0
03Apr23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.68,ana.salas@tec.globant.com,2023,4,3,2023-04-03,33,26.0
04Apr23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.99,ana.salas@tec.globant.com,2023,4,4,2023-04-04,33,26.0
05Apr23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,3.24,ana.salas@tec.globant.com,2023,4,5,2023-04-05,33,26.0
06Apr23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,0.65,ana.salas@tec.globant.com,2023,4,6,2023-04-06,33,26.0
10Apr23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,0.65,ana.salas@tec.globant.com,2023,4,10,2023-04-10,33,26.0
11Apr23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,0.65,ana.salas@tec.globant.com,2023,4,11,2023-04-11,33,26.0
12Apr23,pedro.ortega@tec.globant.com,Pedro Ortega,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,0.65,ana.salas@tec.globant.com,2023,4,12,2023-04-12,33,26.0
